Fecha,Cliente,Operador,Plan tarifario,Direccion,Tipo de llamada,Estado,Numero de llamadas,Duracion total (s),Duracion con espera (s),Espera total (s),Duracion por llamada (s),Espera por llamada (s)
2019-09-17,167188,909392,C,Entrante,Externa,Contestada,1,194,221,27,194.0,27.0
2019-09-18,167188,914338,C,Saliente,Interna,Perdida,1,0,18,18,0.0,18.0
2019-09-18,167188,914338,C,Saliente,Externa,Perdida,1,0,0,0,0.0,0.0
2019-09-18,167188,914238,C,Saliente,Externa,Perdida,1,0,1,1,0.0,1.0
2019-09-18,167188,914238,C,Saliente,Interna,Perdida,8,0,81,81,0.0,10.12
2019-09-18,167188,914238,C,Saliente,Externa,Contestada,11,113,143,30,10.27,2.73
2019-09-18,167188,,C,Saliente,Interna,Perdida,1,0,0,0,0.0,0.0
2019-09-18,167188,914338,C,Saliente,Externa,Contestada,6,103,123,20,17.17,3.33
2019-09-18,167188,,C,Entrante,Externa,Perdida,2,0,31,31,0.0,15.5
2019-09-19,167188,914238,C,Saliente,Externa,Contestada,12,1098,1164,66,91.5,5.5
2019-09-19,167188,914348,C,Saliente,Externa,Contestada,3,773,779,6,257.67,2.0
2019-09-20,167188,914238,C,Saliente,Externa,Contestada,1,6,8,2,6.0,2.0
2019-09-20,167188,914348,C,Saliente,Externa,Contestada,1,13,15,2,13.0,2.0
2019-09-23,167188,908152,C,Entrante,Externa,Contestada,1,3,42,39,3.0,39.0
2019-09-23,167188,909392,C,Entrante,Externa,Contestada,1,3,33,30,3.0,30.0
2019-09-23,167188,,C,Entrante,Externa,Perdida,2,0,53,53,0.0,26.5
2019-09-23,167188,914238,C,Saliente,Externa,Contestada,1,9,11,2,9.0,2.0
2019-09-24,167188,908152,C,Entrante,Externa,Contestada,1,15,56,41,15.0,41.0
2019-09-24,167188,914238,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-24,167188,914238,C,Saliente,Externa,Contestada,33,2469,2613,144,74.82,4.36
2019-09-25,167188,914238,C,Saliente,Externa,Contestada,11,438,490,52,39.82,4.73
2019-09-25,167188,908152,C,Entrante,Externa,Contestada,1,77,117,40,77.0,40.0
2019-09-25,167188,914238,C,Saliente,Externa,Perdida,2,0,4,4,0.0,2.0
2019-09-26,167188,908130,C,Entrante,Externa,Contestada,1,117,149,32,117.0,32.0
2019-09-26,167188,,C,Entrante,Externa,Perdida,1,0,54,54,0.0,54.0
2019-09-29,167188,,C,Entrante,Externa,Perdida,2,0,12,12,0.0,6.0
2019-09-29,167188,908162,C,Entrante,Externa,Contestada,1,8,59,51,8.0,51.0
2019-09-29,167188,908098,C,Entrante,Externa,Contestada,2,17,62,45,8.5,22.5
2019-09-30,167188,914238,C,Saliente,Externa,Contestada,1,2,4,2,2.0,2.0
2019-09-30,167188,908130,C,Entrante,Externa,Contestada,1,24,48,24,24.0,24.0
2019-09-30,167188,909392,C,Entrante,Externa,Contestada,1,2,21,19,2.0,19.0
2019-09-30,167188,908098,C,Entrante,Externa,Contestada,3,167,249,82,55.67,27.33
2019-09-30,167188,923646,C,Entrante,Interna,Contestada,1,14,33,19,14.0,19.0
2019-09-30,167188,,C,Entrante,Externa,Perdida,2,0,90,90,0.0,45.0
2019-09-30,167188,908162,C,Entrante,Externa,Contestada,2,273,381,108,136.5,54.0
2019-10-01,167188,,C,Entrante,Externa,Perdida,1,0,27,27,0.0,27.0
2019-10-02,167188,,C,Entrante,Externa,Perdida,1,0,43,43,0.0,43.0
2019-10-02,167188,914238,C,Saliente,Externa,Contestada,8,317,354,37,39.62,4.62
2019-10-02,167188,908098,C,Entrante,Externa,Contestada,1,47,78,31,47.0,31.0
2019-10-03,167188,,C,Entrante,Externa,Perdida,1,0,9,9,0.0,9.0
2019-10-04,167188,914338,C,Saliente,Externa,Contestada,1,61,62,1,61.0,1.0
2019-10-04,167188,,C,Entrante,Externa,Perdida,2,0,4,4,0.0,2.0
2019-10-04,167188,914338,C,Saliente,Interna,Perdida,4,0,107,107,0.0,26.75
2019-10-04,167188,914338,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-05,167188,,C,Entrante,Externa,Perdida,2,0,4,4,0.0,2.0
2019-10-07,167188,908152,C,Entrante,Externa,Contestada,1,64,102,38,64.0,38.0
2019-10-08,167188,914338,C,Saliente,Externa,Contestada,10,464,513,49,46.4,4.9
2019-10-08,167188,914338,C,Saliente,Interna,Perdida,1,0,9,9,0.0,9.0
2019-10-08,167188,,C,Entrante,Externa,Perdida,2,0,55,55,0.0,27.5
2019-10-08,167188,914338,C,Saliente,Externa,Perdida,6,0,9,9,0.0,1.5
2019-10-09,167188,914238,C,Saliente,Externa,Contestada,35,956,1119,163,27.31,4.66
2019-10-09,167188,914338,C,Saliente,Externa,Contestada,15,523,588,65,34.87,4.33
2019-10-10,167188,914238,C,Saliente,Externa,Contestada,54,1622,1866,244,30.04,4.52
2019-10-10,167188,908152,C,Entrante,Externa,Contestada,1,119,155,36,119.0,36.0
2019-10-11,167188,914238,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-11,167188,914238,C,Saliente,Externa,Contestada,12,470,519,49,39.17,4.08
2019-10-11,167188,908152,C,Entrante,Externa,Contestada,4,146,315,169,36.5,42.25
2019-10-12,167188,,C,Entrante,Interna,Perdida,1,0,13,13,0.0,13.0
2019-10-14,167188,914238,C,Saliente,Externa,Perdida,4,0,20,20,0.0,5.0
2019-10-14,167188,914238,C,Saliente,Externa,Contestada,10,274,318,44,27.4,4.4
2019-10-15,167188,,C,Entrante,Interna,Perdida,1,0,14,14,0.0,14.0
2019-10-15,167188,914238,C,Saliente,Externa,Contestada,3,83,103,20,27.67,6.67
2019-10-16,167188,914348,C,Saliente,Externa,Perdida,1,0,25,25,0.0,25.0
2019-10-16,167188,914238,C,Saliente,Externa,Perdida,2,0,23,23,0.0,11.5
2019-10-16,167188,914238,C,Saliente,Externa,Contestada,17,615,697,82,36.18,4.82
2019-10-17,167188,914238,C,Saliente,Externa,Contestada,11,286,336,50,26.0,4.55
2019-10-17,167188,914338,C,Saliente,Externa,Perdida,1,0,60,60,0.0,60.0
2019-10-18,167188,914238,C,Saliente,Externa,Contestada,4,121,140,19,30.25,4.75
2019-10-18,167188,914238,C,Saliente,Externa,Perdida,2,0,8,8,0.0,4.0
2019-10-22,167188,914348,C,Saliente,Externa,Contestada,1,567,570,3,567.0,3.0
2019-10-23,167188,914238,C,Saliente,Externa,Contestada,6,109,143,34,18.17,5.67
2019-11-06,167188,914338,C,Saliente,Interna,Perdida,1,0,7,7,0.0,7.0
2019-11-06,167188,914238,C,Saliente,Externa,Contestada,9,170,214,44,18.89,4.89
2019-11-07,167188,,C,Entrante,Interna,Perdida,2,0,28,28,0.0,14.0
2019-11-08,167188,957022,C,Saliente,Interna,Contestada,2,32,51,19,16.0,9.5
2019-11-08,167188,,C,Entrante,Interna,Perdida,8,0,59,59,0.0,7.38
2019-11-08,167188,957022,C,Saliente,Interna,Perdida,1,0,17,17,0.0,17.0
2019-11-08,167188,957022,C,Saliente,Externa,Perdida,1,0,15,15,0.0,15.0
2019-11-14,167188,,C,Entrante,Externa,Perdida,1,0,13,13,0.0,13.0
2019-11-14,167188,962168,C,Entrante,Interna,Contestada,1,25,37,12,25.0,12.0
2019-11-15,167188,914238,C,Saliente,Externa,Contestada,2,60,72,12,30.0,6.0
2019-11-15,167188,914238,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-11-17,167188,,C,Entrante,Externa,Perdida,1,0,23,23,0.0,23.0
2019-11-18,167188,964716,C,Saliente,Interna,Perdida,1,0,15,15,0.0,15.0
2019-11-18,167188,957022,C,Saliente,Externa,Perdida,1,0,15,15,0.0,15.0
2019-11-19,167188,964716,C,Saliente,Externa,Contestada,26,2382,2478,96,91.62,3.69
2019-11-19,167188,957022,C,Saliente,Interna,Perdida,4,0,87,87,0.0,21.75
2019-11-19,167188,957022,C,Saliente,Externa,Contestada,1,65,80,15,65.0,15.0
2019-11-19,167188,957022,C,Saliente,Externa,Perdida,3,0,3,3,0.0,1.0
2019-11-19,167188,957022,C,Saliente,Interna,Contestada,5,463,514,51,92.6,10.2
2019-11-19,167188,,C,Entrante,Externa,Perdida,3,0,1,1,0.0,0.33
2019-11-19,167188,914238,C,Saliente,Externa,Perdida,1,0,4,4,0.0,4.0
2019-11-19,167188,964716,C,Saliente,Interna,Contestada,3,511,547,36,170.33,12.0
2019-11-19,167188,964716,C,Saliente,Interna,Perdida,1,0,42,42,0.0,42.0
2019-11-19,167188,914238,C,Saliente,Externa,Contestada,46,1070,1344,274,23.26,5.96
2019-11-19,167188,964716,C,Saliente,Externa,Perdida,6,0,240,240,0.0,40.0
2019-11-20,167188,964716,C,Saliente,Externa,Perdida,9,0,145,145,0.0,16.11
2019-11-20,167188,964716,C,Saliente,Externa,Contestada,49,5017,5304,287,102.39,5.86
2019-11-21,167188,964716,C,Saliente,Externa,Contestada,50,4481,4706,225,89.62,4.5
2019-11-21,167188,964716,C,Saliente,Externa,Perdida,3,0,67,67,0.0,22.33
2019-11-22,167188,914238,C,Saliente,Externa,Contestada,5,110,138,28,22.0,5.6
2019-11-22,167188,962168,C,Entrante,Externa,Contestada,1,153,173,20,153.0,20.0
2019-11-23,167188,914238,C,Saliente,Externa,Contestada,3,73,90,17,24.33,5.67
2019-11-25,167188,964716,C,Saliente,Externa,Perdida,7,0,175,175,0.0,25.0
2019-11-25,167188,964716,C,Saliente,Externa,Contestada,50,4401,4674,273,88.02,5.46
2019-11-25,167188,914238,C,Saliente,Externa,Contestada,2,32,45,13,16.0,6.5
2019-11-26,167188,964716,C,Saliente,Externa,Perdida,2,0,4,4,0.0,2.0
2019-11-26,167188,914238,C,Saliente,Externa,Contestada,15,329,417,88,21.93,5.87
2019-11-26,167188,964716,C,Saliente,Externa,Contestada,12,884,989,105,73.67,8.75
2019-11-26,167188,962168,C,Entrante,Externa,Contestada,1,78,102,24,78.0,24.0
2019-11-27,167188,962168,C,Entrante,Externa,Contestada,1,27,40,13,27.0,13.0
2019-11-27,167188,964716,C,Saliente,Externa,Perdida,4,0,88,88,0.0,22.0
2019-11-27,167188,964716,C,Saliente,Externa,Contestada,30,3888,4009,121,129.6,4.03
2019-11-28,167188,964716,C,Saliente,Externa,Perdida,2,0,15,15,0.0,7.5
2019-11-28,167188,964716,C,Saliente,Externa,Contestada,41,3616,3766,150,88.2,3.66
2019-09-06,167189,906070,C,Saliente,Externa,Perdida,1,0,5,5,0.0,5.0
2019-09-06,167189,,C,Entrante,Externa,Perdida,3,0,6,6,0.0,2.0
2019-09-09,167189,906070,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-09,167189,,C,Entrante,Externa,Perdida,2,0,102,102,0.0,51.0
2019-09-10,167189,906070,C,Entrante,Externa,Contestada,1,16,25,9,16.0,9.0
2019-09-12,167189,,C,Entrante,Externa,Perdida,2,0,1,1,0.0,0.5
2019-09-16,167189,906070,C,Entrante,Externa,Contestada,1,7,16,9,7.0,9.0
2019-09-17,167189,,C,Entrante,Externa,Perdida,2,0,10,10,0.0,5.0
2019-09-19,167189,906070,C,Saliente,Externa,Contestada,1,8,11,3,8.0,3.0
2019-09-20,167189,906070,C,Saliente,Externa,Contestada,1,46,59,13,46.0,13.0
2019-09-20,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-20,167189,906070,C,Entrante,Externa,Contestada,1,541,549,8,541.0,8.0
2019-09-20,167189,906070,C,Saliente,Externa,Perdida,10,0,133,133,0.0,13.3
2019-09-23,167189,906070,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-23,167189,906070,C,Entrante,Externa,Contestada,1,102,112,10,102.0,10.0
2019-09-23,167189,,C,Entrante,Externa,Perdida,2,0,5,5,0.0,2.5
2019-09-23,167189,906070,C,Saliente,Externa,Contestada,2,77,113,36,38.5,18.0
2019-09-24,167189,906070,C,Saliente,Externa,Contestada,1,191,194,3,191.0,3.0
2019-09-25,167189,906070,C,Entrante,Externa,Contestada,2,167,185,18,83.5,9.0
2019-09-27,167189,906070,C,Saliente,Externa,Contestada,2,12,22,10,6.0,5.0
2019-09-27,167189,,C,Entrante,Externa,Perdida,1,0,1,1,0.0,1.0
2019-09-29,167189,,C,Entrante,Externa,Perdida,4,0,67,67,0.0,16.75
2019-09-30,167189,906070,C,Entrante,Externa,Contestada,35,6501,7823,1322,185.74,37.77
2019-09-30,167189,,C,Entrante,Externa,Perdida,32,0,1268,1268,0.0,39.62
2019-09-30,167189,906070,C,Saliente,Externa,Contestada,11,1444,1601,157,131.27,14.27
2019-09-30,167189,906070,C,Saliente,Externa,Perdida,4,0,25,25,0.0,6.25
2019-10-01,167189,906070,C,Entrante,Externa,Contestada,64,9336,13061,3725,145.88,58.2
2019-10-01,167189,906070,C,Saliente,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-01,167189,,C,Entrante,Externa,Perdida,115,0,5828,5828,0.0,50.68
2019-10-02,167189,906070,C,Saliente,Externa,Perdida,2,0,33,33,0.0,16.5
2019-10-02,167189,906070,C,Entrante,Externa,Contestada,54,6534,10029,3495,121.0,64.72
2019-10-02,167189,906070,C,Saliente,Externa,Contestada,3,234,260,26,78.0,8.67
2019-10-02,167189,906070,C,Entrante,Externa,Perdida,1,0,14,14,0.0,14.0
2019-10-02,167189,,C,Entrante,Externa,Perdida,71,0,3387,3387,0.0,47.7
2019-10-03,167189,906070,C,Saliente,Externa,Contestada,1,725,727,2,725.0,2.0
2019-10-03,167189,906070,C,Entrante,Externa,Perdida,1,1,95,94,1.0,94.0
2019-10-03,167189,906070,C,Entrante,Externa,Contestada,49,8371,11571,3200,170.84,65.31
2019-10-03,167189,,C,Entrante,Externa,Perdida,208,0,9272,9272,0.0,44.58
2019-10-03,167189,906076,C,Entrante,Externa,Contestada,6,747,838,91,124.5,15.17
2019-10-04,167189,906076,C,Entrante,Externa,Contestada,18,1944,3076,1132,108.0,62.89
2019-10-04,167189,906076,C,Saliente,Externa,Perdida,1,0,7,7,0.0,7.0
2019-10-04,167189,906070,C,Saliente,Externa,Contestada,3,1251,1263,12,417.0,4.0
2019-10-04,167189,,C,Entrante,Externa,Perdida,106,0,6410,6410,0.0,60.47
2019-10-04,167189,906070,C,Entrante,Externa,Contestada,9,1765,2286,521,196.11,57.89
2019-10-04,167189,906070,C,Saliente,Externa,Perdida,8,0,28,28,0.0,3.5
2019-10-05,167189,906070,C,Saliente,Externa,Contestada,5,587,660,73,117.4,14.6
2019-10-05,167189,,C,Entrante,Externa,Perdida,172,0,2406,2406,0.0,13.99
2019-10-05,167189,906070,C,Entrante,Externa,Contestada,54,8013,8452,439,148.39,8.13
2019-10-05,167189,906070,C,Saliente,Externa,Perdida,6,0,55,55,0.0,9.17
2019-10-06,167189,,C,Entrante,Externa,Perdida,55,0,1055,1055,0.0,19.18
2019-10-06,167189,906070,C,Saliente,Externa,Perdida,5,0,83,83,0.0,16.6
2019-10-06,167189,906070,C,Entrante,Externa,Contestada,37,5734,6040,306,154.97,8.27
2019-10-06,167189,906070,C,Saliente,Externa,Contestada,1,0,1,1,0.0,1.0
2019-10-07,167189,,C,Entrante,Externa,Perdida,341,0,3553,3553,0.0,10.42
2019-10-07,167189,906070,C,Entrante,Externa,Contestada,14,1339,1516,177,95.64,12.64
2019-10-07,167189,906070,C,Saliente,Externa,Contestada,1,222,228,6,222.0,6.0
2019-10-08,167189,,C,Entrante,Externa,Perdida,174,0,822,822,0.0,4.72
2019-10-09,167189,,C,Entrante,Externa,Perdida,96,0,318,318,0.0,3.31
2019-10-10,167189,,C,Entrante,Externa,Perdida,56,0,132,132,0.0,2.36
2019-10-11,167189,,C,Entrante,Externa,Perdida,33,0,67,67,0.0,2.03
2019-10-12,167189,,C,Entrante,Externa,Perdida,21,0,43,43,0.0,2.05
2019-10-14,167189,,C,Entrante,Externa,Perdida,11,0,22,22,0.0,2.0
2019-10-15,167189,,C,Entrante,Externa,Perdida,11,0,23,23,0.0,2.09
2019-10-16,167189,,C,Entrante,Externa,Perdida,7,0,15,15,0.0,2.14
2019-10-17,167189,,C,Entrante,Externa,Perdida,3,0,6,6,0.0,2.0
2019-10-18,167189,,C,Entrante,Externa,Perdida,4,0,8,8,0.0,2.0
2019-10-20,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-22,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-23,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-24,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-25,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-10-27,167189,,C,Entrante,Externa,Perdida,2,0,4,4,0.0,2.0
2019-10-28,167189,,C,Entrante,Externa,Perdida,6,0,12,12,0.0,2.0
2019-10-30,167189,,C,Entrante,Externa,Perdida,2,0,5,5,0.0,2.5
2019-10-31,167189,,C,Entrante,Externa,Perdida,1,0,2,2,0.0,2.0
2019-09-18,167199,911310,C,Entrante,Externa,Contestada,1,9,41,32,9.0,32.0
2019-09-20,167199,911310,C,Entrante,Externa,Contestada,5,237,282,45,47.4,9.0
2019-09-21,167199,,C,Entrante,Externa,Perdida,1,0,3,3,0.0,3.0
2019-09-21,167199,911310,C,Entrante,Externa,Contestada,1,55,64,9,55.0,9.0
2019-09-22,167199,911310,C,Entrante,Externa,Contestada,1,34,36,2,34.0,2.0
2019-09-23,167199,,C,Entrante,Externa,Perdida,12,0,0,0,0.0,0.0
2019-09-24,167199,,C,Entrante,Externa,Perdida,37,0,2,2,0.0,0.05
2019-09-24,167199,911310,C,Entrante,Externa,Contestada,5,560,596,36,112.0,7.2
2019-09-25,167199,911310,C,Entrante,Externa,Contestada,13,1043,1258,215,80.23,16.54
2019-09-25,167199,,C,Entrante,Externa,Perdida,1,0,7,7,0.0,7.0
2019-09-26,167199,911310,C,Entrante,Externa,Contestada,8,786,842,56,98.25,7.0
2019-09-27,167199,911310,C,Entrante,Externa,Contestada,2,281,295,14,140.5,7.0
2019-09-27,167199,,C,Entrante,Externa,Perdida,19,0,0,0,0.0,0.0
2019-09-28,167199,,C,Entrante,Externa,Perdida,2,0,0,0,0.0,0.0
2019-09-28,167199,911310,C,Entrante,Externa,Contestada,1,150,155,5,150.0,5.0
2019-09-29,167199,,C,Entrante,Externa,Perdida,2,0,0,0,0.0,0.0
2019-09-30,167199,911310,C,Saliente,Externa,Perdida,3,0,74,74,0.0,24.67
2019-09-30,167199,,C,Entrante,Externa,Perdida,9,0,6,6,0.0,0.67
2019-09-30,167199,911310,C,Entrante,Externa,Contestada,3,512,524,12,170.67,4.0
2019-10-01,167199,,C,Entrante,Externa,Perdida,4,0,1,1,0.0,0.25
2019-10-01,167199,911310,C,Entrante,Externa,Contestada,1,69,76,7,69.0,7.0
2019-10-02,167199,911310,C,Entrante,Externa,Contestada,7,611,674,63,87.29,9.0
2019-10-02,167199,911310,C,Saliente,Externa,Contestada,1,15,29,14,15.0,14.0
2019-10-02,167199,,C,Entrante,Externa,Perdida,8,0,0,0,0.0,0.0
2019-10-03,167199,,C,Entrante,Externa,Perdida,14,0,0,0,0.0,0.0
2019-10-04,167199,,C,Entrante,Externa,Perdida,20,0,0,0,0.0,0.0
2019-10-05,167199,,C,Entrante,Externa,Perdida,6,0,0,0,0.0,0.0
2019-10-05,167199,911310,C,Entrante,Externa,Contestada,4,252,294,42,63.0,10.5
2019-10-06,167199,911310,C,Entrante,Externa,Contestada,1,79,95,16,79.0,16.0
2019-10-07,167199,,C,Entrante,Externa,Perdida,43,0,9,9,0.0,0.21
2019-10-08,167199,911310,C,Entrante,Externa,Contestada,2,437,505,68,218.5,34.0
2019-10-08,167199,,C,Entrante,Externa,Perdida,27,0,7,7,0.0,0.26
2019-10-09,167199,,C,Entrante,Externa,Perdida,44,0,2,2,0.0,0.05
2019-10-10,167199,911310,C,Saliente,Externa,Contestada,2,54,102,48,27.0,24.0
2019-10-10,167199,,C,Entrante,Externa,Perdida,25,0,1,1,0.0,0.04
2019-10-10,167199,911310,C,Entrante,Externa,Contestada,4,531,565,34,132.75,8.5
2019-10-11,167199,,C,Entrante,Externa,Perdida,2,0,107,107,0.0,53.5
2019-10-11,167199,911310,C,Entrante,Externa,Contestada,8,413,668,255,51.62,31.88
2019-10-11,167199,911310,C,Saliente,Externa,Contestada,2,90,126,36,45.0,18.0
2019-10-12,167199,,C,Entrante,Externa,Perdida,3,0,0,0,0.0,0.0
2019-10-13,167199,,C,Entrante,Externa,Perdida,1,0,0,0,0.0,0.0
2019-10-13,167199,911310,C,Entrante,Externa,Contestada,2,149,192,43,74.5,21.5
2019-10-14,167199,911310,C,Saliente,Externa,Contestada,4,231,291,60,57.75,15.0
2019-10-14,167199,,C,Entrante,Externa,Perdida,27,0,93,93,0.0,3.44
2019-10-14,167199,911310,C,Saliente,Interna,Perdida,1,0,3,3,0.0,3.0
2019-10-14,167199,911310,C,Entrante,Externa,Contestada,2,155,176,21,77.5,10.5
2019-10-14,167199,911310,C,Saliente,Externa,Perdida,3,0,85,85,0.0,28.33
2019-10-15,167199,,C,Entrante,Externa,Perdida,4,0,179,179,0.0,44.75
2019-10-15,167199,911310,C,Saliente,Externa,Contestada,1,1,27,26,1.0,26.0
2019-10-15,167199,911310,C,Entrante,Externa,Contestada,10,798,874,76,79.8,7.6
2019-10-16,167199,911310,C,Saliente,Externa,Perdida,1,0,18,18,0.0,18.0
2019-10-16,167199,,C,Entrante,Externa,Perdida,30,0,78,78,0.0,2.6
2019-10-16,167199,911310,C,Entrante,Externa,Contestada,5,550,577,27,110.0,5.4
2019-10-17,167199,,C,Entrante,Externa,Perdida,3,0,78,78,0.0,26.0
2019-10-17,167199,911310,C,Entrante,Externa,Contestada,12,905,998,93,75.42,7.75
2019-10-18,167199,911310,C,Entrante,Externa,Contestada,8,608,811,203,76.0,25.38
2019-10-18,167199,911310,C,Saliente,Externa,Contestada,3,280,325,45,93.33,15.0
2019-10-18,167199,,C,Entrante,Externa,Perdida,4,0,130,130,0.0,32.5
2019-10-19,167199,911310,C,Entrante,Externa,Contestada,5,231,313,82,46.2,16.4
2019-10-20,167199,911310,C,Entrante,Externa,Contestada,5,412,439,27,82.4,5.4
